Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Boston Celtics*,82,241.2,33.8,77.7,.434,5.4,15.9,.340,28.4,61.8,.459,18.2,24.1,.756,10.5,29.1,39.6,18.7,7.0,4.4,15.4,20.2,91.1
2,Chicago Bulls*,82,241.8,34.2,79.5,.430,5.2,16.0,.326,29.0,63.6,.456,17.7,23.1,.764,10.1,28.3,38.4,19.0,6.9,5.8,14.1,20.1,91.3
3,Milwaukee Bucks,82,241.8,34.6,77.3,.447,5.3,16.0,.334,29.2,61.4,.476,18.3,23.7,.770,10.2,32.1,42.3,20.2,6.2,4.8,15.2,20.7,92.7
4,Orlando Magic*,82,241.8,34.9,80.1,.436,6.3,18.0,.350,28.6,62.1,.461,17.6,23.7,.743,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,93.7
5,New Orleans Hornets*,82,241.8,35.1,76.9,.457,6.8,19.0,.357,28.4,57.9,.490,17.0,22.0,.770,9.4,30.0,39.3,21.2,6.1,4.8,14.5,20.4,94.0
6,Miami Heat*,82,241.2,35.0,80.7,.434,6.7,19.3,.345,28.3,61.3,.462,18.0,24.1,.744,10.5,28.6,39.2,20.1,7.0,3.0,13.2,21.8,94.6
7,Portland Trail Blazers*,82,241.5,35.4,75.8,.467,6.5,17.6,.367,29.0,58.3,.497,17.5,22.8,.767,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,94.8
8,Los Angeles Lakers*,82,241.8,36.7,84.0,.437,6.8,20.3,.335,29.9,63.7,.469,15.2,19.9,.765,12.2,29.3,41.5,22.3,7.1,4.5,13.6,20.7,95.4
9,Atlanta Hawks*,82,240.6,36.7,79.7,.460,5.6,16.6,.338,31.1,63.2,.492,16.8,21.7,.774,10.2,30.3,40.6,21.4,6.7,4.2,12.5,18.5,95.8
10,Dallas Mavericks*,82,240.3,36.5,81.2,.450,6.2,18.0,.343,30.3,63.1,.481,16.7,22.3,.750,10.7,30.0,40.7,20.6,7.6,3.7,13.6,20.1,96.0
11,Charlotte Bobcats,82,241.5,36.0,79.2,.455,7.0,19.6,.359,29.0,59.5,.487,18.2,23.3,.780,9.8,29.8,39.6,21.7,7.3,6.0,13.2,21.1,97.3
12,Philadelphia 76ers*,82,243.0,36.5,81.0,.451,5.7,16.8,.340,30.8,64.2,.480,18.7,24.2,.773,10.7,31.8,42.5,21.5,7.1,4.6,14.2,18.8,97.5
13,Memphis Grizzlies*,82,242.4,36.2,79.1,.457,7.2,19.4,.369,29.0,59.7,.486,18.1,23.8,.761,11.0,29.1,40.1,21.0,7.5,6.2,16.7,21.4,97.6
14,San Antonio Spurs*,82,241.2,38.1,83.7,.456,5.8,15.9,.367,32.3,67.7,.477,15.9,20.7,.766,10.8,30.4,41.2,20.5,6.9,4.6,13.4,20.7,98.0
15,New Jersey Nets,82,244.0,37.4,80.5,.465,6.2,17.0,.364,31.2,63.5,.492,19.4,25.8,.751,10.4,31.4,41.8,22.2,6.8,4.6,12.3,20.0,100.4
16,Detroit Pistons,82,242.4,37.9,78.1,.486,6.4,17.8,.358,31.5,60.3,.523,18.3,23.9,.766,10.6,30.1,40.7,23.3,6.9,4.6,14.1,18.8,100.6
17,Indiana Pacers*,82,241.2,37.5,83.4,.449,6.2,17.4,.359,31.2,66.0,.473,19.7,26.3,.750,11.4,31.9,43.3,20.4,7.5,5.7,13.9,21.4,100.9
18,Oklahoma City Thunder*,82,244.0,38.1,83.2,.458,5.9,16.3,.361,32.2,66.9,.481,19.0,25.5,.744,11.4,29.2,40.6,20.9,7.2,4.3,14.0,21.5,101.0
19,Utah Jazz,82,242.4,36.2,78.8,.459,7.2,19.2,.376,29.0,59.6,.486,21.7,27.9,.778,11.3,29.6,40.9,20.7,7.4,5.0,14.6,22.0,101.3
20,Los Angeles Clippers,82,242.1,37.1,81.6,.455,7.1,19.5,.365,30.0,62.1,.484,20.4,26.4,.771,11.1,29.4,40.5,22.3,8.0,4.9,13.7,22.1,101.8
21,Denver Nuggets*,82,240.3,38.5,83.9,.459,7.0,20.4,.344,31.4,63.4,.495,18.8,24.8,.756,10.5,30.8,41.3,22.2,7.5,6.0,13.7,22.7,102.7
22,Houston Rockets,82,242.4,39.8,85.1,.468,5.5,15.2,.358,34.4,69.9,.492,18.6,23.8,.781,11.6,31.1,42.8,20.8,7.2,5.5,13.7,21.4,103.7
23,Cleveland Cavaliers,82,240.9,39.4,83.0,.475,8.1,19.7,.411,31.3,63.3,.495,17.5,23.1,.759,10.9,32.6,43.5,24.2,7.5,6.0,13.5,21.3,104.5
24,Sacramento Kings,82,242.1,39.8,83.2,.478,5.9,16.5,.355,33.9,66.7,.508,19.4,25.4,.762,10.6,30.6,41.2,21.7,8.1,5.7,14.7,21.0,104.7
25,Washington Wizards,82,243.0,38.7,82.2,.471,6.8,18.3,.373,31.9,63.9,.499,20.4,26.9,.761,12.1,31.8,43.9,23.1,7.6,5.0,15.8,20.3,104.7
26,Toronto Raptors,82,241.2,39.2,81.3,.482,6.6,17.5,.376,32.6,63.8,.511,20.4,26.5,.769,11.1,30.0,41.1,22.6,7.6,5.6,13.9,19.8,105.4
27,New York Knicks*,82,241.2,39.5,83.8,.472,6.5,17.6,.372,33.0,66.2,.499,20.1,26.4,.762,11.8,32.3,44.0,20.5,7.1,4.4,15.2,20.8,105.7
28,Golden State Warriors,82,241.8,38.7,82.8,.467,6.9,19.3,.358,31.8,63.4,.501,21.4,27.6,.776,12.8,32.0,44.8,24.7,8.2,4.3,16.1,18.4,105.7
29,Phoenix Suns,82,244.0,40.4,85.6,.472,7.1,19.5,.367,33.2,66.1,.502,18.1,24.0,.754,12.0,32.3,44.3,23.0,7.9,4.3,14.5,21.2,105.9
30,Minnesota Timberwolves,82,241.2,39.4,84.2,.468,7.8,20.8,.374,31.6,63.4,.499,21.1,27.2,.778,11.1,31.4,42.6,24.8,9.5,5.5,14.4,20.9,107.7
